"logFC" "logCPM" "PValue" "FDR"
"AT4G38470" -1.0702179697995 5.36006127682924 0.111515344032519 1
"AT2G35075" -1.43445615543946 1.06338262004734 0.111592322086933 1
"AT1G68880" 1.10183822122009 4.0756440797154 0.111625192310985 1
"AT5G28400" -1.13484770586499 2.9947720757008 0.111912552733332 1
"AT1G68620" 1.28598818127891 1.99586389842066 0.111969499203688 1
"AT4G16970" -1.12236865251415 3.37945814376263 0.112220525111807 1
"AT3G48350" 1.06629407309696 5.714887296622 0.112243840041407 1
"AT1G68890" -1.05768603189307 6.01043931610025 0.11236945207978 1
"AT2G33710" 1.26598473002219 2.06328478514323 0.11267886882181 1
"AT4G22280" 1.26598473002219 2.06328478514323 0.11267886882181 1
"AT1G60270" 1.07620642299929 4.78655262752984 0.112710623000963 1
"AT1G33250" -1.09434757448014 3.98395733473802 0.113101230498216 1
"AT4G01110" 1.51207138710107 1.24517055221363 0.113190717327968 1
"AT4G23493" 1.51207138710107 1.24517055221363 0.113190717327968 1
"AT4G31970" 1.51207138710107 1.24517055221363 0.113190717327968 1
"AT4G10280" 1.0871528925857 4.21824819216424 0.113203773552655 1
"AT1G06490" -1.25004915042665 2.04249962379174 0.113334078899199 1
"AT1G10160" -1.25004915042665 2.04249962379174 0.113334078899199 1
"AT1G68690" -1.25004915042665 2.04249962379174 0.113334078899199 1
"AT5G52860" -1.25004915042665 2.04249962379174 0.113334078899199 1
"AT4G26320" 1.16741844809344 2.72147242384035 0.113346038778562 1
"AT4G25710" -1.09987818782742 3.50264541277279 0.113576624146542 1
"AT4G01800" -1.05013915370744 6.9438729954555 0.113891777692963 1
"AT1G64750" 1.05387397939957 6.49480796147011 0.11399606497857 1
"AT2G20050" -1.05769723617635 5.59860075896088 0.114112717973401 1
"AT4G24920" -1.05857657752963 5.52944160803659 0.114234726030545 1
"AT5G61140" -1.06212527324942 5.2667188994733 0.114339497911869 1
"AT2G46020" -1.0535444643515 5.92575841183839 0.11453417333434 1
"AT3G56350" 1.41968671303937 1.33201472025062 0.114552197612795 1
"AT1G23730" -1.32174355207527 1.270236581131 0.114552197612795 1
"AT2G34010" -1.32174355207527 1.270236581131 0.114552197612795 1
"AT2G39580" -1.06636941965464 5.08128236087709 0.114632872810229 1
"AT1G14890" 1.10559152281266 3.64297510485401 0.114735878767284 1
"AT4G14690" 1.15690551750635 2.84984894476686 0.11475215898302 1
"AT3G05370" -1.12593640063049 2.81234344637726 0.11475215898302 1
"AT2G34170" -1.07258610585072 4.54450189280245 0.11482944044379 1
"AT1G04425" 1.14219190438206 3.31280294434964 0.114896206826228 1
"AT3G02400" -1.22292468816094 2.20588834016004 0.115029798421731 1
"AT3G50480" -1.18005330556783 2.21994611982691 0.115029798421731 1
"AT3G62200" -1.11400201988841 3.29959162218982 0.115118154742863 1
"AT3G54670" -1.0569130471231 5.25365510089346 0.115211926228401 1
"AT1G62290" -1.08252472215259 4.19419998597277 0.11523115019108 1
"AT5G05960" 1.05261854416825 5.80375352769189 0.115295449048294 1
"AT1G22060" -1.0525444318149 5.64350278229152 0.115331527616705 1
"AT1G49370" 1.86570407253773 0.293395975269293 0.115459619797773 1
"AT5G53870" 1.86570407253773 0.293395975269293 0.115459619797773 1
"AT1G31290" -1.79240558821653 0.0806707778288234 0.115459619797773 1
"AT3G07150" 1.7839624672441 0.23779822100264 0.115459619797773 1
"AT3G60890" 1.7839624672441 0.23779822100264 0.115459619797773 1
"AT5G07640" 1.7839624672441 0.23779822100264 0.115459619797773 1
"AT5G12030" 1.7839624672441 0.23779822100264 0.115459619797773 1
"AT5G45740" 1.7839624672441 0.23779822100264 0.115459619797773 1
"AT1G59850" -1.53658184463087 0.145782462817777 0.115459619797773 1
"AT5G03840" -1.53658184463087 0.145782462817777 0.115459619797773 1
"AT5G45540" -1.53658184463087 0.145782462817777 0.115459619797773 1
"AT1G16070" 1.11099208462378 3.38162001920487 0.115542470516496 1
"AT1G25390" -1.07702480535092 4.44933227106698 0.115651814570736 1
"AT4G34750" 1.09045177224495 4.03169133680341 0.115710498878942 1
"AT1G49000" 1.34107687583353 1.41398322231146 0.115723422343511 1
"AT1G73010" 1.34107687583353 1.41398322231146 0.115723422343511 1
"AT4G39420" -1.05890916117327 5.1961807933509 0.115723704102346 1
"AT5G67430" 1.14813142348979 2.96767619897389 0.115934061137523 1
"AT3G61950" -1.11156636869316 2.93119429046526 0.115934061137523 1
"AT1G68640" 1.19068798179353 2.35976720818171 0.115978271071405 1
"AT3G25410" -1.05910428424705 5.24548521146909 0.116158914501193 1
"AT3G52890" -1.06522892596916 4.71785989690028 0.116416808012626 1
"AT2G16485" -1.05823288703566 5.03727864730032 0.116538516806178 1
"AT4G29440" -1.09145716170278 3.48052442908928 0.11667780824101 1
"AT1G08840" -1.12852872255106 3.01417093506822 0.116703722173591 1
"AT3G46880" -1.31625771717307 1.42636954781316 0.116739885578943 1
"AT2G19200" 1.30632973870608 1.51421175064622 0.116739885578943 1
"AT1G11475" 1.05224716248894 5.64199321152673 0.116828628362909 1
"AT2G39260" -1.05440513986655 5.2130381519045 0.116921512943611 1
"AT1G23870" -1.06940905747099 4.39256632463427 0.116962778338455 1
"AT2G33550" 1.06953658768801 4.42939772008078 0.117139336051332 1
"AT2G38185" 1.17465778158947 2.52299754738331 0.117549607584263 1
"AT4G13770" 1.03418502083875 8.68622888662243 0.117837278840867 1
"AT5G61430" 1.11462085736239 3.23064491862915 0.118200833372847 1
"AT3G29390" -1.05947561271213 4.76212170829077 0.118263659911806 1
"AT5G05320" -1.24198186649143 1.58993477228824 0.118412266379848 1
"AT5G10140" 1.08355060889374 3.74420986280906 0.118600400697707 1
"AT1G13210" -1.06138139308723 4.42188130201782 0.119019613889337 1
"AT3G26890" -1.06022493013872 4.66476037832167 0.119053102843908 1
"AT3G21351" 1.27954175434551 1.71529497073492 0.119106695437389 1
"AT3G06180" -1.26527405260604 1.6687310028628 0.119106695437389 1
"AT5G41100" -1.09517177032918 3.36147283564829 0.119385484089624 1
"AT5G44510" -1.07479304579602 4.18904986450502 0.119399885736955 1
"AT2G24720" 1.61265073390641 0.457598380209161 0.119582318692441 1
"AT3G28840" 1.61265073390641 0.457598380209161 0.119582318692441 1
"ATCG00930" 1.61265073390641 0.457598380209161 0.119582318692441 1
"AT5G62040" -1.5584521486049 0.345290676124802 0.119582318692441 1
"AT2G05100" -1.02839822084316 9.25851825309667 0.119594127369398 1
"AT5G41400" 1.10309115306832 3.4333136982053 0.119679840467066 1
"AT3G04720" 1.05563592524734 4.78340029047645 0.119750368515509 1
"AT4G27950" 1.06557406777726 4.26659242953663 0.11980347222243 1
"AT3G51550" -1.03090822404013 7.22159648116977 0.119938980005731 1
"AT3G59650" 1.05542601091571 4.84610654886562 0.120165870884162 1
"AT5G42280" -1.26576286280207 1.78926858381684 0.120281121427247 1
"AT3G19500" 1.23450591716039 1.87425327642995 0.120281121427247 1
"AT1G53430" -1.03787392803106 5.68754039530441 0.120338410090332 1
"AT5G40700" 1.08569664115304 3.55497912132459 0.120468754461412 1
"AT1G29250" 1.03276638092122 6.65275665411261 0.120676753576934 1
"AT1G49730" -1.0528563805215 4.71657928488538 0.12090357644139 1
"AT2G32100" -1.10532526716175 2.95145441898454 0.121020518304403 1
"AT3G61690" -1.04117595002558 5.19430463057212 0.121073340241024 1
"AT1G48745" 1.26296137475884 1.97995847366395 0.121233794149621 1
"AT4G19200" 1.02917570707302 6.96188874606679 0.12136659886053 1
"AT4G25940" -1.09935979626802 3.0410177783078 0.121519400800237 1
"AT1G22710" -1.02855174729296 6.50460887984797 0.121541781834976 1
"AT1G29440" 1.12450838624786 3.10158348738878 0.121673025088754 1
"AT1G11730" 1.20561675756348 2.09860737369929 0.122020014156471 1
"AT5G20885" 1.04268058659621 4.96496582930746 0.122178981771061 1
"AT1G28420" -1.03689056048981 5.21118271307532 0.122253136601713 1
"AT4G22970" -1.09493214090975 3.3059514231757 0.122938600719587 1
"AT1G17090" 1.08486413884204 3.36390611458571 0.1230431927334 1
"AT1G31760" 1.10696656108548 3.40769848603773 0.123242769298414 1
"AT4G30710" -1.05388279666497 4.09185360924334 0.123355360638169 1
"AT1G78110" 1.07956205515499 3.47225585893697 0.123520217649634 1
"AT4G33420" 1.03916625784952 4.99965256626216 0.123619436061179 1
"AT1G71010" -1.02830769657433 6.06556472666756 0.12362036067997 1
"AT1G75380" -1.02005926859553 7.19233751742102 0.12384529832386 1
"AT5G07280" -1.16296110951642 2.36537773221481 0.123930679073009 1
"AT3G54220" -1.04485281599099 4.26700598643185 0.124053553711144 1
"AT1G64720" -1.0177192124175 7.80123048398525 0.124111308106992 1
"AT1G70430" -1.14259663089902 2.42452866655455 0.124130892821667 1
"AT5G53440" -1.04306625011737 4.7779758198844 0.12419287340666 1
"AT5G52190" 1.03535272411069 5.15295047646092 0.124212037187324 1
"AT5G41150" -1.08089856633605 3.616127179945 0.124223266115758 1
"AT3G06880" -1.0244948759799 5.92129951455178 0.124361653819459 1
"AT1G73640" 1.13402692512712 2.54893612395799 0.124493297108166 1
"AT2G39700" 1.01806499553782 7.41777621766899 0.124514747061545 1
"AT5G49690" 1.61720784814635 0.729664820586491 0.124578112227463 1
"AT5G62360" -1.02036185086426 6.66632320622194 0.124792825007699 1
"AT5G04660" 1.15600181662481 2.61558052436069 0.124812319203415 1
"AT5G18670" -1.13728705528569 2.61871844711077 0.124957853175647 1
"AT1G02530" -3.08715676545355 -0.793125089493675 0.124959742351047 1
"AT3G28650" -3.08715676545355 -0.793125089493675 0.124959742351047 1
"AT4G14805" -3.08715676545355 -0.793125089493675 0.124959742351047 1
"AT5G24200" -3.08715676545355 -0.793125089493675 0.124959742351047 1
"AT5G44575" -3.08715676545355 -0.793125089493675 0.124959742351047 1
"AT1G03320" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT1G72960" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT2G05995" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT2G48150" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT3G52270" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT3G57210" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT3G59190" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT4G03445" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT4G20920" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT4G22620" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT4G25750" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT4G34770" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"ATCG00360" -2.18688588883784 -0.673552355493998 0.124959742351047 1
"AT4G15530" 1.05785530347361 3.89519100670163 0.125089915849189 1
"AT5G05270" 1.01831005327322 7.11780672398073 0.125145361380773 1
"AT5G11070" 1.03636205892814 5.08642823408782 0.125173254515254 1
"AT1G75670" 1.0455256900981 4.67686332643544 0.125365730106137 1
"AT2G43060" 1.13162861651157 2.83260836646426 0.125573519396837 1
"AT5G20730" -1.03493697136511 4.92359526900349 0.126050122949183 1
"AT1G57560" 1.52125286376952 0.888357653813245 0.126130426840135 1
"AT1G68450" 1.52125286376952 0.888357653813245 0.126130426840135 1
"AT3G02800" 1.52125286376952 0.888357653813245 0.126130426840135 1
"AT2G30790" -1.51978676981821 0.77260193674104 0.126130426840135 1
"AT1G74890" 1.46907802775998 0.852547821720007 0.126130426840135 1
"AT2G46950" 1.46907802775998 0.852547821720007 0.126130426840135 1
"AT3G07273" -1.38427604495086 0.812397810005722 0.126130426840135 1
"ATCG00860" -1.38427604495086 0.812397810005722 0.126130426840135 1
"AT3G53800" -1.02206642033784 5.65927463558363 0.126609099512566 1
"AT3G20570" -1.08938605076734 3.20506549466501 0.126729339296715 1
"AT2G29340" 1.02837953407397 5.33290394734708 0.126890842700073 1
"AT2G46535" 1.04180384778408 4.63952342950239 0.126915335783007 1
"AT2G41650" 1.02235651055735 5.4989529420187 0.127175379619704 1
"AT1G68825" 1.40111264427164 0.998894570228876 0.127301043405174 1
"AT1G03540" -1.33800832027607 0.897711283775594 0.127301043405174 1
"AT4G16940" -1.33800832027607 0.897711283775594 0.127301043405174 1
"AT4G32760" -1.01974335849774 5.68248652691916 0.12746929902104 1
"AT2G46240" -1.06931950389905 3.6084929435964 0.127497805759817 1
"AT1G09530" -1.06237639996108 3.63377970305747 0.127526972225901 1
"AT1G30450" -1.02633603484844 5.19925444684344 0.127781649128684 1
"AT4G39400" -1.01150830388298 6.51498156217376 0.127911469854014 1
"AT1G68238" 1.05962462671588 3.93555822533821 0.127921456457809 1
"AT4G36520" -1.04914548034965 3.95399286804899 0.127975731328609 1
"AT4G02290" -1.04041317536392 4.02834626539175 0.128058604120666 1
"AT4G30097" -1.36763985159019 1.02139279246097 0.128197371322381 1
"AT1G77520" 1.03927148140934 4.46308810693833 0.128460205358024 1
"AT2G32220" 1.03958579380075 4.50256709108749 0.128492700677212 1
"AT3G55420" 1.03487426806593 4.55015012668257 0.128530673406781 1
"AT4G09890" 1.03411815116863 4.79018229449406 0.128695935438183 1
"AT1G61390" -1.32874929706028 1.09565177815292 0.128892330485785 1
"AT1G65570" -1.32874929706028 1.09565177815292 0.128892330485785 1
"AT5G51660" -1.01813182278509 5.25162835791316 0.128942027858226 1
"AT3G49940" 1.01226797363253 6.23346726322841 0.129240163914755 1
"AT1G29090" 1.38236149924298 1.30619002897598 0.129436724083117 1
"AT3G61190" 1.38236149924298 1.30619002897598 0.129436724083117 1
"AT5G25190" 1.38236149924298 1.30619002897598 0.129436724083117 1
"AT2G35630" -1.01038152639766 6.19983585253822 0.129809753583329 1
"AT5G47060" 1.01889432760387 5.333753869459 0.130022830291173 1
"AT1G20760" -1.01882614981862 5.28477690214929 0.130035498858646 1
"AT4G03540" 1.27328002500812 1.49159282324722 0.130208682948527 1
"AT3G04960" -1.21593679123583 1.50675877169939 0.130481962895157 1
"AT1G02990" -1.0428618719212 4.01878387524899 0.13060333072686 1
"AT4G36140" -1.03164807140246 4.02258074907607 0.13060333072686 1
"AT5G63590" 1.05816701605617 3.83456273979314 0.130729810229862 1
"AT2G01190" -1.05651178954029 3.79715362871676 0.130739900226101 1
"AT1G31200" 1.2287117656034 1.77858098502895 0.131019034547456 1
"AT2G42395" 1.20904032021951 1.85686049271474 0.13113287446978 1
"AT3G08990" 1.20904032021951 1.85686049271474 0.13113287446978 1
"AT4G38960" 1.20904032021951 1.85686049271474 0.13113287446978 1
"AT3G26310" -1.07275953294363 3.13257263413859 0.131175215495351 1
"AT4G16480" -1.07669475328798 3.0486795053298 0.131224943834464 1
"AT2G24440" 1.09104641857295 3.00585047245112 0.131275555994729 1
"AT5G04340" 1.09602521627953 2.97125506193599 0.131292499363263 1
"AT4G22410" -1.19630666442791 1.95877692132009 0.131354180286861 1
"AT1G13590" 1.10005882928195 2.85365966027484 0.131359544752436 1
"AT5G58160" -1.08534919925047 2.78595150912599 0.131375836199271 1
"AT3G44120" 1.18397187176632 2.08383192999249 0.131399054604052 1
"AT3G05630" -1.18149286654958 1.99821045352996 0.131399054604052 1
"AT2G40750" 1.16199729307456 2.06889243211639 0.131399054604052 1
"AT2G41290" 1.10488176922213 2.72554740184749 0.131422279442772 1
"AT1G56660" -1.09145473481955 2.67855078460161 0.131422279442772 1
"AT3G52105" 1.09096331230904 2.71614591944811 0.131422279442772 1
"AT4G16670" 1.09096331230904 2.71614591944811 0.131422279442772 1
"AT5G63595" 1.09096331230904 2.71614591944811 0.131422279442772 1
"AT5G65590" -1.15432614970132 2.07397948556921 0.131433508423695 1
"AT1G29270" 1.21148768042853 2.17548356498548 0.131459294878787 1
"AT5G42450" 1.21148768042853 2.17548356498548 0.131459294878787 1
"AT1G23550" 1.19106823552266 2.16151202421228 0.131459294878787 1
"AT1G17230" -1.09860903739742 2.56256482787258 0.131462470367053 1
"AT3G55240" 1.17784089860918 2.22177414071033 0.131477851454835 1
"AT2G21550" 1.11828613336891 2.538262964009 0.131483432715841 1
"AT1G29640" 1.16576210605542 2.27960734575049 0.131490362983558 1
"AT4G11990" 1.15193394824591 2.45176385662199 0.13149728603303 1
"AT4G02760" -1.09820522748934 2.36032092752878 0.131500645586144 1
"AT5G10580" 1.02436257618504 4.78364286786819 0.131770414373836 1
"AT1G14340" 1.02749143021557 4.40110826533851 0.132420948569392 1
"AT2G43410" -1.012891590024 5.11982035305028 0.132529409649409 1
"AT2G42010" -1.02648608823415 4.23585000398401 0.132714011541755 1
"AT4G38620" 1.0093945551466 5.47739324053652 0.13286165548895 1
"AT1G49890" -1.03253352912454 4.09905316602219 0.133012661014011 1
"AT5G02310" -1.00575268702854 5.67319688806964 0.133270688628384 1
"AT3G26560" -1.00683633498918 5.26291542085982 0.133373397502017 1
"AT2G47410" -1.00874720908108 5.15779466138013 0.133657023597531 1
"AT4G35490" 1.00021056771276 5.97905354608844 0.133942851218161 1
"AT1G09740" 1.00407933615855 5.70102904827704 0.134051974869328 1
"AT4G16340" -0.99695740921866 6.28762229301983 0.134187588119862 1
"AT3G20510" 1.01234125405789 4.9632765403935 0.134275017333938 1
"AT3G52910" -1.02178194557133 4.32551847996331 0.134657827401436 1
"AT3G02050" -1.00185267595186 5.18794557881381 0.134759044275155 1
"AT4G04340" -0.988741669185337 7.3155395762555 0.135443691694738 1
"AT1G63700" -1.00310251519328 4.96678610332635 0.135618872393663 1
"AT3G06480" -1.01818354957829 4.56269511976474 0.135729653495485 1
"AT3G10360" -1.01062903668678 4.53470228690998 0.135853397714974 1
"AT1G04520" 1.000172861095 5.45823361376235 0.135879345610202 1
"AT3G63390" 1.02749127741472 4.0074868674507 0.135970726504136 1
"AT1G71410" -1.00366978734933 5.13930504335365 0.136159484431544 1
"AT1G28440" -0.993111322309829 6.07947455468169 0.136202965049602 1
"AT2G46810" -1.07547977046493 2.97948941198393 0.136517868319426 1
"AT5G62630" -1.00055278865345 5.30914975403195 0.13653450742995 1
"AT4G16950" -0.9870616331261 6.87933633173105 0.13669093748207 1
"AT5G53290" 1.04546459196437 3.8260192101963 0.13679762445209 1
"AT4G29430" 1.00656068753012 4.95941793694854 0.137100502242128 1
"AT1G05570" -0.9959476023124 5.4018935770324 0.137136098379127 1
"AT4G29190" -1.03994844327135 3.71893580502145 0.137208321328118 1
"AT2G33855" 0.994309317554439 5.73810588895794 0.137221018492864 1
"AT3G22270" -1.00609976945842 4.61437706887684 0.137279443758353 1
"AT5G14105" 1.01705949950431 4.24932278938418 0.137301146639435 1
"AT3G22790" -0.999708642718398 5.15683308463735 0.137306049857481 1
"AT1G72840" -1.06461922075387 2.77258448581024 0.137455911154399 1
"AT4G25290" -1.00753746236224 4.54805290138094 0.137639495944796 1
"AT2G48140" 1.02349155668762 4.17536733846476 0.137702084768564 1
"AT1G63300" -1.02763772076258 3.61103951941913 0.137766820223797 1
"AT2G19120" -1.08439302626586 2.70264179468078 0.137770870427824 1
"AT1G10800" 2.66129703505385 -0.340957718867944 0.137873920182766 1
"AT2G17940" 2.66129703505385 -0.340957718867944 0.137873920182766 1
"AT3G07120" 2.66129703505385 -0.340957718867944 0.137873920182766 1
"AT3G12900" 2.66129703505385 -0.340957718867944 0.137873920182766 1
"AT3G27650" 2.66129703505385 -0.340957718867944 0.137873920182766 1
"AT1G53340" -1.85590867956869 -0.449581174042632 0.137873920182766 1
"AT1G56165" -1.85590867956869 -0.449581174042632 0.137873920182766 1
"AT2G19190" -1.85590867956869 -0.449581174042632 0.137873920182766 1
"AT3G09790" -1.85590867956869 -0.449581174042632 0.137873920182766 1
"AT4G13420" -1.85590867956869 -0.449581174042632 0.137873920182766 1
"AT5G24205" -1.85590867956869 -0.449581174042632 0.137873920182766 1
"AT3G29630" 1.07690926738519 2.70667904840854 0.13793767168218 1
"AT3G57490" 0.990602094557065 5.74099653178182 0.138034110377718 1
"AT1G70890" 0.979291198365923 8.67554997391972 0.138230379531705 1
"AT2G39445" 1.10371661847877 2.62995496552617 0.138291750181563 1
"AT1G61800" -1.09081630199668 2.58865085262477 0.138291750181563 1
"AT1G73430" -0.99975349599664 4.98161728455015 0.138312108584194 1
"AT4G24560" -1.00581786622806 4.42733763130627 0.138341312327072 1
"AT2G39681" 0.999494574707481 4.97311299994246 0.138445198535127 1
"AT5G38550" 1.12599278184621 2.59516447243189 0.13847984238456 1
"AT2G39850" -1.03636669493946 3.46095605891731 0.138651257095634 1
"AT2G47680" -1.11513799516556 2.50892930660346 0.13867589717864 1
"AT4G21560" -1.04365049437065 3.43242590644135 0.138775328555909 1
"AT2G21195" 1.02337767397569 3.98651254140369 0.138820507189732 1
"AT1G58250" -0.988684564715875 5.60103415990246 0.138869867669533 1
"AT1G55180" -1.09842151553458 2.46494719805812 0.138880401612852 1
"ATCG00470" -1.09842151553458 2.46494719805812 0.138880401612852 1
"AT5G59900" -1.1071078371758 2.43650822927333 0.139093879032248 1
"AT2G34160" 0.998100747698873 5.26121851498714 0.139124550274923 1
"AT4G22790" 1.05221337048029 3.39895451481215 0.139168621975113 1
"AT2G46192" 1.13509050362856 2.44031754766143 0.139316891682558 1
"AT1G53541" 1.1180480867434 2.42877365383118 0.139316891682558 1
"AT5G48490" -1.08925205108538 2.39027559404228 0.139316891682558 1
"AT5G63000" 1.0135092842596 4.29194193002661 0.13933087670542 1
"AT4G25270" -1.03918982830485 3.32485016631037 0.13944991573654 1
"AT3G55320" -0.998406761072623 4.55727608738896 0.139468607762603 1
"AT3G60240" -0.980885568550383 6.54857305983166 0.139521775645731 1
"AT4G11140" 1.14449826242732 2.38872061161737 0.139550043311778 1
"AT4G37160" -1.11736964407013 2.29847466532504 0.139793981668022 1
"AT5G20740" 1.01468776901171 4.21694470316709 0.139826455516905 1
"AT1G08680" -1.00095550308527 4.75012617432263 0.139853190774949 1
"AT2G33830" -0.980812250933966 6.41807743998688 0.139966730190536 1
"AT4G32300" -1.013315604723 4.17848423419472 0.140002975814128 1
"AT5G18700" -0.993656032147184 4.93752801737358 0.14004136696332 1
"AT5G60020" -1.10810672145791 2.21451728674277 0.140317042531204 1
"AT1G31950" -1.03825662914127 3.19173419242558 0.14040152202257 1
"AT1G55460" -1.00940123598273 4.11521429183935 0.1404719388387 1
"AT2G43250" -1.13000688826 2.14596147550499 0.140597697991222 1
"AT2G04790" 1.01867755325281 4.10633011627243 0.140671496670538 1
"AT3G23590" -1.00022549590211 4.61051538647498 0.140919053175803 1
"AT1G66270" -0.97891344890419 6.4271287887787 0.140945005896982 1
"AT3G56100" -1.0245368295696 3.62371139991445 0.141220235410836 1
"AT3G18390" -0.974173639236888 7.17410708332678 0.141366336480666 1
"AT5G40630" 1.13968282223057 2.0537850874634 0.141526368223953 1
"AT4G38640" -0.996697184476871 4.53326249870983 0.141538994206896 1
"AT5G53210" -1.04196942815155 3.02619065892889 0.141554501630839 1
"AT3G44300" 0.986754079350438 5.24616934156094 0.141597387912598 1
"AT3G48430" -1.00108752782523 4.48127229906183 0.141961926709068 1
"AT5G20510" 1.02088952482407 3.53667425241425 0.142151608288974 1
"AT2G19970" 1.19159007233828 1.93108071884266 0.142227038851729 1
"AT3G57300" -0.98180526738163 5.41347965031374 0.142288285340456 1
"AT1G74170" -1.02937518589328 3.48893104273026 0.142321452165357 1
"AT5G13690" -0.990517004545701 4.65437706169567 0.142358854814349 1
"AT4G16780" 1.06073656218331 2.94747103504919 0.14246885383487 1
"AT1G10320" -1.04954102095379 2.91527771062836 0.14246885383487 1
"AT2G32860" -1.00537104585386 4.17328101690724 0.142486650368311 1
"AT1G49490" -1.18352596743091 1.73683466299846 0.143001877797522 1
"AT2G01400" -1.18352596743091 1.73683466299846 0.143001877797522 1
"AT5G40460" 1.15671960135056 1.82138286949534 0.143001877797522 1
"AT1G22330" -1.009720782978 3.79259100403336 0.143156594594163 1
"AT3G22600" 0.977795817006072 5.89895293880517 0.143161197025019 1
"AT4G22010" -0.973506899596056 6.00746366527595 0.143502730283757 1
"AT5G62020" 1.06163734374178 2.82777068199983 0.143533071404371 1
"AT2G07709" -1.05845964805685 2.79516287724783 0.143533071404371 1
"AT2G18328" 0.987015597896419 5.02744078633275 0.143625398231544 1
"AT1G13635" 1.22200372739262 1.67595730259218 0.143857495635951 1
"AT5G20480" -1.17534569954322 1.61192703652569 0.143857495635951 1
"AT1G55210" 0.972578039326972 6.64414559314339 0.143864600228256 1
"AT1G13550" 2.06943712194684 -0.0223247499137164 0.14388880828403 1
"AT5G41290" 2.06943712194684 -0.0223247499137164 0.14388880828403 1
"AT3G05650" -1.81684415211647 -0.161226613707454 0.14388880828403 1
"AT3G45060" -1.81684415211647 -0.161226613707454 0.14388880828403 1
"AT4G21420" -1.81684415211647 -0.161226613707454 0.14388880828403 1
"AT3G56590" -0.996184450958892 4.4700458093691 0.144102808385393 1
"AT4G23180" -1.00725902287289 3.99543418690909 0.144133646656579 1
"AT3G14260" 1.27667310182587 1.6078706684687 0.144316741100934 1
"AT5G39890" 1.27667310182587 1.6078706684687 0.144316741100934 1
"AT1G58060" -0.995910445537328 4.43736879986185 0.144422437638222 1
"AT4G37650" 1.01188909219824 3.97883857784604 0.144574954627978 1
"AT4G21740" -1.23890021737981 1.4511576116842 0.144796626766213 1
"AT3G17185" 0.999771980656484 4.409890434833 0.144871063200228 1
"AT5G06940" -1.08331442740578 2.61427229848127 0.145136232758814 1
"AT1G49170" 1.08265774557019 2.66393659560517 0.145136232758814 1
"AT3G10070" -1.02205092118737 3.57756382596658 0.145261725590022 1
"AT1G05030" -1.00327755590802 4.14187959047223 0.145292279217235 1
"AT1G52030" 1.23945541170246 1.46858410218692 0.145295824188101 1
"AT2G25680" 1.23945541170246 1.46858410218692 0.145295824188101 1
"AT3G26220" 1.20481868721954 1.44517161363893 0.145295824188101 1
"AT5G02880" -0.980277446383598 4.84510025722992 0.145433044178532 1
"AT5G56130" 0.989217276997593 4.68439680722329 0.14571146789064 1
"AT5G47740" 1.26920423747566 1.36485604330228 0.14581152060297 1
"AT3G06120" -1.23509090514724 1.2979873039763 0.14581152060297 1
"AT2G34680" -0.96721373883529 6.26796811181018 0.145859705209296 1
"AT1G78290" 1.09534625506388 2.57443687649812 0.145884536883552 1
"AT5G39785" 1.09534625506388 2.57443687649812 0.145884536883552 1
"AT3G57450" 0.987708620356328 4.64964602944701 0.14612773563318 1
"AT3G48740" -0.963952806867071 6.67259200291198 0.146247069427469 1
"AT1G27730" 1.34404490691178 1.27985576514892 0.146338567327805 1
"ATCG00100" 1.34404490691178 1.27985576514892 0.146338567327805 1
"AT1G76470" 1.30468283262617 1.25299102609416 0.146338567327805 1
"AT3G16390" 1.30468283262617 1.25299102609416 0.146338567327805 1
"ATCG00070" -1.29411997091428 1.1662866437772 0.146338567327805 1
"AT1G68440" 1.00099841650907 4.04312295357606 0.146669462980687 1
"AT2G43680" -0.964156797174863 6.19584792711342 0.146730150881301 1
"AT4G00250" 1.69730982031608 0.179792502025817 0.146764610526278 1
"AT4G10720" 1.69730982031608 0.179792502025817 0.146764610526278 1
"AT1G68790" -0.976999045098171 5.30260636652395 0.146793853259807 1
"AT3G10810" -0.985648994337258 4.41413071896147 0.146809243629599 1
"AT5G39610" 1.39060901145988 1.16091032502275 0.146868120462719 1
"AT5G46470" -0.981894511954275 4.72429150546174 0.146884258257185 1
"AT2G34520" 0.971962553844757 5.54649995657497 0.147059717159462 1
"AT3G63460" -0.961789210415532 6.81515600218715 0.147065880734829 1
"AT1G01100" 0.958073644312562 8.18049463838071 0.14712516878831 1
"AT2G46410" 1.09326976090707 2.4677584086825 0.147150871607176 1
"AT5G55660" -0.966264295326457 5.9267441995377 0.147357111414884 1
"AT4G19700" -1.05207946439726 2.98749694529652 0.147358343986138 1
